job_id,skill
train-15010,project management
train-15016,project management
train-15021,sql
train-15021,power bi
train-15021,tableau
train-15032,excel
train-15032,communication
train-15038,communication
train-15039,project management
train-15040,sql
train-15040,excel
train-15040,power bi
train-15040,tableau
train-15042,communication
train-15045,java
train-15055,communication
train-15063,javascript
train-15063,react
train-15065,machine learning
train-15067,java
train-15071,python
train-15071,aws
train-15080,project management
train-15082,java
train-15084,sql
train-15084,power bi
train-15084,tableau
train-15093,sql
train-15093,data analysis
train-15098,java
train-15108,sql
train-15108,java
train-15108,javascript
train-15114,project management
train-15116,sql
train-15116,power bi
train-15120,java
train-15120,javascript
train-15120,docker
train-15120,git
train-15134,data analysis
train-15142,project management
train-15149,sql
train-15150,java
train-15150,docker
train-15150,communication
train-15160,sql
train-15161,sql
train-15161,excel
train-15168,javascript
train-15171,sql
train-15171,java
train-15176,project management
train-15177,data analysis
train-15179,excel
train-15183,python
train-15183,machine learning
train-15184,communication
train-15186,python
train-15187,java
train-15187,javascript
train-15189,sql
train-15190,python
train-15190,sql
train-15190,javascript
train-15190,machine learning
train-15197,python
train-15197,sql
train-15197,machine learning
train-15198,communication
train-15201,java
train-15201,javascript
train-15202,project management
train-15209,data analysis
train-15211,docker
train-15211,kubernetes
train-15212,data analysis
train-15222,sql
train-15222,excel
train-15223,communication
train-15229,java
train-15237,communication
train-15237,project management
train-15240,python
train-15240,sql
train-15240,javascript
train-15240,django
train-15252,python
train-15252,machine learning
train-15255,project management
train-15258,excel
train-15258,data analysis
train-15275,communication
train-15276,java
train-15276,javascript
train-15277,python
train-15277,machine learning
train-15286,javascript
train-15289,project management
train-15293,sql
train-15293,java
train-15293,javascript
train-15314,communication
train-15324,javascript
train-15324,react
train-15324,git
train-15325,python
train-15325,sql
train-15325,excel
train-15325,data analysis
train-15334,python
train-15335,sql
train-15335,excel
train-15335,tableau
train-15337,python
train-15337,sql
train-15337,java
train-15337,machine learning
train-15342,sql
train-15349,sql
train-15349,data analysis
train-15353,sql
train-15353,tableau
train-15357,excel
train-15362,sql
train-15363,javascript
train-15384,sql
train-15385,excel
train-15389,sql
train-15391,machine learning
train-15392,java
train-15392,javascript
train-15395,communication
train-15397,sql
train-15401,sql
train-15415,python
train-15415,sql
train-15415,machine learning
train-15416,project management
train-15432,communication
train-15440,python
train-15440,sql
train-15443,python
train-15453,excel
train-15457,sql
train-15458,sql
train-15460,excel
train-15462,data analysis
train-15466,java
train-15468,excel
train-15468,tableau
train-15470,tableau
train-15470,data analysis
train-15472,javascript
train-15472,node.js
train-15478,sql
train-15478,excel
train-15484,communication
train-15485,java
train-15487,java
train-15491,java
train-15495,java
train-15495,javascript
train-15510,java
train-15510,communication
train-15513,python
train-15513,sql
train-15513,tableau
train-15513,machine learning
train-15514,java
train-15516,sql
train-15516,excel
train-15520,sql
train-15520,data analysis
train-15521,javascript
train-15521,react
train-15521,node.js
train-15526,git
train-15530,communication
train-15533,python
train-15533,sql
train-15535,communication
train-15536,java
train-15536,git
train-15538,python
train-15538,sql
train-15538,excel
train-15538,project management
train-15553,communication
train-15568,java
train-15581,project management
train-15585,machine learning
train-15618,excel
train-15623,sql
train-15630,javascript
train-15633,java
train-15634,communication
train-15639,sql
train-15639,excel
train-15641,python
train-15641,machine learning
train-15642,sql
train-15652,python
train-15658,communication
train-15665,sql
train-15687,data analysis
train-15687,communication
train-15688,project management
train-15701,sql
train-15701,power bi
train-15711,java
train-15716,python
train-15716,sql
train-15716,java
train-15717,sql
train-15717,excel
train-15721,data analysis
train-15722,java
train-15737,communication
train-15738,machine learning
train-15750,java
train-15750,javascript
train-15750,azure
train-15752,sql
train-15757,java
train-15758,sql
train-15761,communication
train-15765,communication
train-15768,python
train-15768,machine learning
train-15768,communication
train-15769,python
train-15769,node.js
train-15769,django
train-15769,flask
train-15772,excel
train-15783,python
train-15783,java
train-15786,project management
train-15790,excel
train-15790,data analysis
train-15806,excel
train-15807,sql
train-15810,communication
train-15836,sql
train-15840,communication
train-15850,python
train-15850,machine learning
train-15855,python
train-15862,sql
train-15865,excel
train-15865,communication
train-15867,project management
train-15896,sql
train-15905,project management
train-15914,project management
train-15920,sql
train-15920,javascript
train-15920,react
train-15927,sql
train-15932,excel
train-15932,data analysis
train-15937,java
train-15946,python
train-15946,java
train-15968,project management
train-15976,project management
train-15989,excel
train-16000,machine learning
train-16008,python
train-16008,javascript
train-16016,javascript
train-16016,communication
train-16020,sql
train-16020,javascript
train-16020,react
train-16021,python
train-16021,javascript
train-16021,numpy
train-16024,java
train-16024,aws
train-16036,data analysis
train-16051,sql
train-16055,data analysis
train-16059,sql
train-16059,docker
train-16059,git
train-16062,data analysis
train-16073,sql
train-16074,excel
train-16074,tableau
train-16088,java
train-16108,sql
train-16116,javascript
train-16116,react
train-16116,node.js
train-16116,aws
train-16117,communication
train-16120,data analysis
train-16120,communication
train-16126,excel
train-16138,java
train-16138,machine learning
train-16153,communication
train-16160,azure
train-16176,machine learning
train-16176,data analysis
train-16180,python
train-16180,sql
train-16184,java
train-16188,excel
train-16192,sql
train-16192,data analysis
train-16195,java
train-16195,communication
train-16197,sql
train-16197,java
train-16197,data analysis
train-16205,javascript
train-16205,git
train-16211,java
train-16215,communication
train-16217,sql
train-16217,java
train-16228,communication
train-16231,excel
train-16231,communication
train-16234,sql
train-16234,tableau
train-16235,sql
train-16239,excel
train-16270,excel
train-16270,data analysis
train-16274,sql
train-16274,excel
train-16274,power bi
train-16281,excel
train-16282,data analysis
train-16283,java
train-16292,excel
train-16313,excel
train-16316,sql
train-16316,communication
train-16320,communication
train-16326,excel
train-16327,java
train-16327,javascript
train-16338,java
train-16348,sql
train-16364,excel
train-16369,python
train-16369,sql
train-16369,java
train-16369,machine learning
train-16376,excel
train-16379,java
train-16379,javascript
train-16381,java
train-16389,python
train-16389,java
train-16389,django
train-16394,python
train-16394,sql
train-16397,python
train-16397,sql
train-16397,java
train-16408,java
train-16417,communication
train-16425,project management
train-16429,machine learning
train-16434,java
train-16441,excel
train-16444,sql
train-16460,project management
train-16475,python
train-16481,sql
train-16481,tableau
train-16492,communication
train-16494,data analysis
train-16505,communication
train-16506,excel
train-16514,sql
train-16514,java
train-16515,data analysis
train-16516,java
train-16517,sql
train-16537,sql
train-16537,excel
train-16537,machine learning
train-16537,data analysis
train-16539,communication
train-16540,python
train-16540,java
train-16543,python
train-16552,sql
train-16552,javascript
train-16565,communication
train-16567,communication
train-16568,communication
train-16583,project management
train-16588,communication
train-16589,sql
train-16591,sql
train-16592,git
train-16605,project management
train-16614,python
train-16614,java
train-16614,javascript
train-16619,python
train-16619,machine learning
train-16621,project management
train-16623,java
train-16629,python
train-16629,java
train-16629,react
train-16629,node.js
train-16641,sql
train-16650,communication
train-16651,data analysis
train-16668,sql
train-16668,excel
train-16668,data analysis
train-16672,python
train-16672,sql
train-16672,java
train-16673,python
train-16673,machine learning
train-16673,data analysis
train-16681,sql
train-16690,sql
train-16690,communication
train-16705,python
train-16705,javascript
train-16705,django
train-16711,java
train-16713,communication
train-16715,project management
train-16725,sql
train-16730,python
train-16731,node.js
train-16731,aws
train-16737,sql
train-16745,communication
train-16746,java
train-16749,communication
train-16753,javascript
train-16758,project management
train-16760,sql
train-16760,excel
train-16767,python
train-16767,java
train-16767,machine learning
train-16768,python
train-16768,sql
train-16768,machine learning
train-16768,numpy
train-16783,sql
train-16785,data analysis
train-16798,python
train-16798,java
train-16804,communication
train-16805,sql
train-16811,communication
train-16826,excel
train-16826,data analysis
train-16828,communication
train-16832,git
train-16834,java
train-16838,java
train-16838,javascript
train-16841,data analysis
train-16852,sql
train-16856,sql
train-16856,java
train-16867,data analysis
train-16873,java
train-16873,javascript
train-16885,python
train-16885,java
train-16885,aws
train-16885,git
train-16891,java
train-16903,python
train-16903,machine learning
train-16904,python
train-16904,sql
train-16907,sql
train-16915,sql
train-16920,tableau
train-16922,communication
train-16929,data analysis
train-16940,javascript
train-16950,sql
train-16951,java
train-16952,data analysis
train-16961,communication
train-16964,python
train-16964,machine learning
train-16978,java
train-16978,javascript
train-16979,sql
train-16988,python
train-16988,sql
train-17014,java
train-17027,python
train-17027,azure
train-17027,machine learning
train-17027,data analysis
train-17028,java
train-17042,sql
train-17042,power bi
train-17046,communication
train-17053,java
train-17053,git
train-17055,sql
train-17055,excel
train-17055,tableau
train-17060,java
train-17060,docker
train-17060,aws
train-17068,communication
train-17069,excel
train-17070,sql
train-17070,machine learning
train-17070,numpy
train-17073,communication
train-17075,java
train-17077,excel
train-17077,data analysis
train-17077,communication
train-17079,sql
train-17079,excel
train-17079,machine learning
train-17085,communication
train-17089,communication
train-17095,javascript
train-17100,sql
train-17101,python
train-17101,sql
train-17114,sql
train-17130,python
train-17130,aws
train-17131,java
train-17131,docker
train-17132,sql
train-17149,data analysis
train-17153,communication
train-17154,data analysis
train-17160,communication
train-17168,java
train-17168,javascript
train-17168,aws
train-17177,sql
train-17180,python
train-17180,sql
train-17180,tableau
train-17180,java
train-17182,java
train-17182,javascript
train-17185,data analysis
train-17200,excel
train-17203,communication
train-17204,communication
train-17207,python
train-17207,sql
train-17207,machine learning
train-17215,python
train-17215,excel
train-17215,machine learning
train-17215,data analysis
train-17216,sql
train-17216,excel
train-17216,data analysis
train-17221,python
train-17228,java
train-17236,communication
train-17241,sql
train-17243,sql
train-17243,javascript
train-17249,excel
train-17249,communication
train-17250,python
train-17259,excel
train-17269,sql
train-17277,python
train-17277,docker
train-17277,aws
train-17290,sql
train-17290,java
train-17301,data analysis
train-17305,data analysis
train-17315,docker
train-17341,java
train-17341,javascript
train-17344,excel
train-17363,excel
train-17366,project management
train-17367,communication
train-17373,sql
train-17373,azure
train-17374,sql
train-17380,tableau
train-17385,java
train-17399,sql
train-17399,excel
train-17399,data analysis
train-17409,excel
train-17415,java
train-17416,python
train-17416,sql
train-17416,tableau
train-17416,machine learning
train-17424,java
train-17424,javascript
train-17424,azure
train-17434,java
train-17440,excel
train-17448,data analysis
train-17448,communication
train-17449,communication
train-17450,java
train-17450,git
train-17451,sql
train-17464,communication
train-17488,project management
train-17495,communication
train-17499,sql
train-17507,excel
train-17508,excel
train-17508,data analysis
train-17509,sql
train-17509,javascript
train-17511,sql
train-17511,java
train-17517,sql
train-17517,excel
train-17518,java
train-17545,javascript
train-17548,sql
train-17571,python
train-17571,machine learning
train-17587,python
train-17587,machine learning
train-17600,python
train-17600,machine learning
train-17602,tableau
train-17626,java
train-17626,machine learning
train-17626,data analysis
train-17636,java
train-17638,sql
train-17642,excel
train-17642,data analysis
train-17643,excel
train-17654,communication
train-17665,python
train-17668,sql
train-17678,sql
train-17685,java
train-17689,project management
train-17702,javascript
train-17719,python
train-17719,django
train-17727,data analysis
train-17733,machine learning
train-17753,python
train-17753,sql
train-17754,sql
train-17754,data analysis
train-17763,sql
train-17764,python
train-17764,sql
train-17764,machine learning
train-17765,sql
train-17765,java
train-17766,aws
train-17777,communication
train-17780,javascript
train-17780,node.js
train-17781,javascript
train-17801,project management
train-17807,communication
train-17812,excel
train-17818,sql
train-17818,java
train-17821,java
train-17828,data analysis
train-17844,sql
train-17851,sql
train-17851,java
train-17852,java
train-17855,sql
train-17862,sql
train-17862,excel
train-17862,java
train-17866,communication
train-17867,python
train-17867,django
train-17867,flask
train-17867,docker
train-17875,excel
train-17884,python
train-17884,sql
train-17884,java
train-17891,python
train-17891,sql
train-17891,machine learning
train-17893,python
train-17893,sql
train-17893,django
train-17893,aws
train-17897,java
train-17906,excel
train-17906,data analysis
train-17913,excel
train-17913,communication
train-17916,data analysis
train-17921,javascript
train-17927,data analysis
train-17933,java
train-17940,sql
train-17940,machine learning
train-17961,node.js
train-17962,javascript
train-17962,git
train-17964,python
train-17970,excel
train-17974,sql
train-17986,project management
train-17988,data analysis
train-17992,java
train-17997,java
train-18019,python
train-18019,machine learning
train-18023,java
train-18023,git
train-18029,project management
train-18033,javascript
train-18054,communication
train-18057,python
train-18057,javascript
train-18062,data analysis
train-18062,project management
train-18073,python
train-18073,sql
train-18073,javascript
train-18077,sql
train-18086,communication
train-18090,communication
train-18094,sql
train-18094,java
train-18106,sql
train-18110,java
train-18118,communication
train-18132,sql
train-18132,excel
train-18132,power bi
train-18132,data analysis
train-18152,java
train-18159,sql
train-18159,communication
train-18180,excel
train-18191,communication
train-18213,project management
train-18224,excel
train-18227,sql
train-18227,power bi
train-18237,sql
train-18251,data analysis
train-18252,excel
train-18252,data analysis
train-18262,java
train-18262,javascript
train-18276,machine learning
train-18276,data analysis
train-18278,tableau
train-18286,sql
train-18286,excel
train-18286,tableau
train-18287,machine learning
train-18293,project management
train-18294,sql
train-18302,project management
train-18308,sql
train-18317,sql
train-18317,communication
train-18334,excel
train-18351,aws
train-18356,communication
train-18358,python
train-18358,sql
train-18358,machine learning
train-18384,communication
train-18387,communication
train-18389,python
train-18389,java
train-18392,java
train-18396,communication
train-18399,project management
train-18400,python
train-18400,machine learning
train-18405,excel
train-18410,project management
train-18414,javascript
train-18414,communication
train-18419,python
train-18419,tableau
train-18428,python
train-18428,azure
train-18438,machine learning
train-18438,data analysis
train-18443,communication
train-18453,machine learning
train-18454,communication
train-18455,python
train-18456,project management
train-18467,data analysis
train-18475,project management
train-18484,excel
train-18484,data analysis
train-18488,sql
train-18488,communication
train-18488,project management
train-18492,project management
train-18496,communication
train-18497,excel
train-18504,java
train-18508,sql
train-18508,java
train-18510,javascript
train-18510,git
train-18519,project management
train-18529,sql
train-18529,power bi
train-18538,sql
train-18545,excel
train-18545,communication
train-18546,data analysis
train-18566,communication
train-18570,communication
train-18576,java
train-18576,git
train-18587,java
train-18592,java
train-18592,node.js
train-18594,communication
train-18596,communication
train-18606,communication
train-18616,java
train-18652,project management
train-18658,sql
train-18658,java
train-18660,python
train-18660,javascript
train-18660,communication
train-18671,python
train-18671,java
train-18671,javascript
train-18674,communication
train-18679,communication
train-18682,excel
train-18682,javascript
train-18684,communication
train-18697,communication
train-18710,python
train-18710,sql
train-18710,javascript
train-18710,machine learning
train-18722,communication
train-18724,java
train-18727,excel
train-18734,data analysis
train-18739,excel
train-18742,java
train-18746,aws
train-18759,sql
train-18759,data analysis
train-18766,python
train-18766,sql
train-18766,excel
train-18766,machine learning
train-18776,sql
train-18776,tableau
train-18782,excel
train-18798,sql
train-18798,data analysis
train-18803,sql
train-18803,excel
train-18803,tableau
train-18803,data analysis
train-18817,excel
train-18828,sql
train-18848,sql
train-18855,communication
train-18859,python
train-18859,javascript
train-18859,git
train-18878,sql
train-18878,azure
train-18878,machine learning
train-18898,sql
train-18898,project management
train-18902,sql
train-18902,javascript
train-18912,java
train-18913,sql
train-18913,javascript
train-18915,java
train-18927,sql
train-18928,communication
train-18930,machine learning
train-18930,data analysis
train-18939,sql
train-18939,machine learning
train-18943,machine learning
train-18945,python
train-18945,django
train-18945,machine learning
train-18947,python
train-18947,data analysis
train-18952,excel
train-18954,excel
train-18960,machine learning
train-18962,sql
train-18962,data analysis
train-18983,python
train-18983,javascript
train-18986,sql
train-18986,machine learning
train-18987,communication
train-18991,java
train-18991,project management
train-18999,aws
train-19001,sql
train-19001,power bi
train-19010,tableau
train-19037,java
train-19047,sql
train-19050,project management
train-19053,python
train-19053,sql
train-19053,excel
train-19053,machine learning
train-19054,python
train-19054,communication
train-19054,project management
train-19055,tableau
train-19073,communication
train-19080,react
train-19080,node.js
train-19086,python
train-19096,java
train-19096,machine learning
train-19106,project management
train-19126,excel
train-19152,sql
train-19152,excel
train-19152,data analysis
train-19159,project management
train-19169,java
train-19170,sql
train-19178,machine learning
train-19182,java
train-19193,sql
train-19193,excel
train-19193,data analysis
train-19199,data analysis
train-19205,sql
train-19205,javascript
train-19220,sql
train-19220,data analysis
train-19221,sql
train-19227,data analysis
train-19232,excel
train-19237,project management
train-19245,communication
train-19246,java
train-19259,python
train-19260,excel
train-19264,java
train-19264,javascript
train-19266,excel
train-19266,data analysis
train-19266,communication
train-19275,tableau
train-19275,project management
train-19276,python
train-19276,machine learning
train-19281,java
train-19284,sql
train-19284,java
train-19286,java
train-19286,node.js
train-19293,sql
train-19293,excel
train-19293,tableau
train-19295,data analysis
train-19301,excel
train-19311,tableau
train-19333,python
train-19333,sql
train-19353,excel
train-19364,project management
train-19366,python
train-19366,java
train-19370,machine learning
train-19374,git
train-19384,data analysis
train-19400,communication
train-19401,excel
train-19407,communication
train-19416,communication
train-19420,data analysis
train-19438,excel
train-19438,data analysis
train-19439,java
train-19439,aws
train-19441,excel
train-19441,data analysis
train-19455,sql
train-19455,java
train-19456,communication
train-19463,sql
train-19463,data analysis
train-19481,communication
train-19492,python
train-19492,machine learning
train-19492,data analysis
train-19498,sql
train-19506,python
train-19506,machine learning
train-19509,java
train-19511,excel
train-19511,data analysis
train-19513,sql
train-19515,communication
train-19525,sql
train-19528,sql
train-19541,python
train-19541,java
train-19542,data analysis
train-19543,excel
train-19543,communication
train-19545,python
train-19546,sql
train-19549,javascript
train-19557,project management
train-19568,project management
train-19577,python
train-19577,java
train-19577,machine learning
train-19579,sql
train-19579,power bi
train-19579,tableau
train-19579,data analysis
train-19608,java
train-19617,project management
train-19624,sql
train-19624,data analysis
train-19627,communication
train-19638,react
train-19638,node.js
train-19639,java
train-19642,python
train-19642,machine learning
train-19644,java
train-19653,python
train-19656,communication
train-19664,java
train-19664,javascript
train-19673,data analysis
train-19677,sql
train-19677,java
train-19678,sql
train-19678,excel
train-19678,data analysis
train-19678,communication
train-19682,data analysis
train-19684,java
train-19688,project management
train-19696,sql
train-19697,java
train-19698,excel
train-19698,data analysis
train-19709,sql
train-19710,sql
train-19721,communication
train-19732,communication
train-19736,tableau
train-19750,communication
train-19757,communication
train-19760,project management
train-19768,excel
train-19768,data analysis
test-0,sql
test-0,java
test-2,communication
test-16,communication
test-21,excel
test-23,sql
test-34,machine learning
test-41,tableau
test-46,java
test-46,javascript
test-50,excel
test-50,communication
test-60,python
test-60,sql
test-60,machine learning
test-63,sql
test-63,data analysis
test-71,machine learning
test-79,project management
test-86,java
test-86,communication
test-88,javascript
test-94,python
test-94,excel
test-96,sql
test-96,excel
test-110,javascript
test-117,java
test-126,data analysis
test-133,excel
test-133,power bi
test-133,tableau
test-134,tableau
test-138,azure
test-138,machine learning
test-143,java
test-143,javascript
test-143,aws
test-143,git
test-146,python
test-146,data analysis
test-146,project management
test-149,communication
test-150,sql
test-150,azure
test-170,java
test-173,sql
test-173,communication
test-175,sql
test-175,javascript
test-175,aws
test-177,communication
test-179,communication
test-184,sql
test-203,javascript
test-204,python
test-213,python
test-213,machine learning
test-213,project management
test-215,java
test-217,communication
test-217,project management
test-228,python
test-228,machine learning
test-242,project management
test-245,python
test-245,machine learning
test-253,javascript
test-274,sql
test-293,excel
test-293,data analysis
test-300,python
test-300,machine learning
test-307,project management
test-323,sql
test-332,excel
test-332,data analysis
test-332,communication
test-333,java
test-343,sql
test-343,java
test-347,tableau
test-367,python
test-367,docker
test-369,python
test-369,machine learning
test-382,sql
test-382,javascript
test-383,communication
test-426,excel
test-427,sql
test-427,excel
test-441,data analysis
test-452,sql
test-452,data analysis
test-463,excel
test-470,python
test-475,javascript
test-477,sql
test-480,data analysis
test-483,sql
test-501,communication
test-502,python
test-502,sql
test-502,java
test-504,sql
test-504,power bi
test-504,javascript
test-504,azure
test-506,python
test-506,sql
test-506,machine learning
test-529,project management
test-539,sql
test-539,excel
test-539,power bi
test-539,tableau
test-539,data analysis
test-547,communication
test-553,tableau
test-567,sql
test-569,python
test-569,machine learning
test-574,communication
test-583,sql
test-583,excel
test-591,sql
test-596,python
test-596,java
test-596,javascript
test-597,python
test-597,java
test-597,aws
test-604,machine learning
test-656,python
test-657,python
test-657,sql
test-668,sql
test-668,data analysis
test-669,javascript
test-669,node.js
test-669,aws
test-672,python
test-676,python
test-676,sql
test-676,java
test-676,machine learning
test-685,project management
test-691,sql
test-709,communication
test-712,project management
test-713,java
test-713,node.js
test-716,sql
test-732,python
test-737,sql
test-738,python
test-738,machine learning
test-741,excel
test-744,machine learning
test-749,excel
test-749,project management
test-757,excel
test-757,data analysis
test-763,machine learning
test-766,communication
test-768,python
test-768,java
test-777,excel
test-780,javascript
test-790,python
test-790,java
test-802,java
test-802,javascript
test-812,excel
test-812,data analysis
test-813,machine learning
test-814,python
test-814,java
test-814,docker
test-814,git
test-816,project management
test-840,machine learning
test-842,project management
test-843,python
test-843,sql
test-846,sql
test-854,aws
test-857,java
test-861,sql
test-861,javascript
test-864,git
test-900,communication
test-902,project management
test-921,sql
test-921,data analysis
test-922,data analysis
test-941,project management
test-950,python
test-950,django
test-950,machine learning
test-950,data analysis
test-951,javascript
test-988,javascript
test-990,project management
test-991,python
test-991,machine learning
test-995,communication
test-1005,node.js
test-1010,data analysis
test-1013,data analysis
test-1020,data analysis
test-1027,sql
test-1027,data analysis
test-1029,sql
test-1029,power bi
test-1040,project management
test-1043,python
test-1043,sql
test-1043,java
test-1043,javascript
test-1048,communication
test-1053,communication
test-1064,sql
test-1086,java
test-1106,python
test-1106,sql
test-1143,excel
test-1150,communication
test-1166,python
test-1166,sql
test-1166,java
test-1184,communication
test-1184,project management
test-1186,python
test-1186,java
test-1186,machine learning
test-1192,communication
test-1203,communication
test-1217,project management
test-1222,sql
test-1224,python
test-1234,machine learning
test-1254,excel
test-1259,java
test-1262,excel
test-1262,project management
test-1272,javascript
test-1287,excel
test-1287,project management
test-1296,power bi
test-1298,java
test-1326,communication
test-1346,python
test-1346,communication
test-1350,communication
test-1351,sql
test-1354,communication
test-1355,sql
test-1355,javascript
test-1355,communication
test-1366,sql
test-1383,javascript
test-1392,javascript
test-1399,java
test-1402,sql
test-1411,tableau
test-1411,data analysis
test-1413,project management
test-1418,communication
test-1423,machine learning
test-1431,python
test-1431,aws
test-1433,communication
test-1437,python
test-1437,machine learning
test-1438,communication
test-1439,java
test-1439,javascript
test-1452,sql
test-1459,project management
test-1463,python
test-1463,docker
test-1463,kubernetes
test-1463,aws
test-1476,java
test-1476,node.js
test-1481,data analysis
test-1506,data analysis
test-1513,data analysis
test-1535,sql
test-1535,excel
test-1535,data analysis
test-1545,project management
test-1554,sql
test-1578,project management
test-1594,excel
test-1594,data analysis
test-1594,communication
test-1596,communication
test-1611,python
test-1611,java
test-1616,python
test-1616,sql
test-1616,machine learning
test-1621,project management
test-1640,javascript
test-1642,sql
test-1642,javascript
test-1642,node.js
test-1642,data analysis
test-1663,excel
test-1665,python
test-1669,sql
test-1669,project management
test-1671,machine learning
test-1711,excel
test-1712,project management
test-1720,python
test-1720,java
test-1720,machine learning
test-1721,python
test-1728,python
test-1728,machine learning
test-1732,java
test-1739,java
test-1753,communication
test-1756,sql
test-1756,excel
test-1760,project management
test-1787,javascript
test-1791,excel
test-1791,communication
test-1796,communication
test-1799,communication
test-1807,javascript
test-1807,node.js
test-1808,sql
test-1824,sql
test-1832,python
test-1832,machine learning
test-1842,python
test-1844,python
test-1844,sql
test-1844,machine learning
test-1845,java
test-1852,sql
test-1852,data analysis
test-1858,sql
test-1865,machine learning
test-1868,java
test-1885,azure
test-1899,sql
test-1899,java
test-1920,communication
test-1921,sql
test-1935,project management
test-1937,python
test-1974,python
test-1974,java
test-1974,machine learning
test-1989,sql
test-1989,java
test-1989,javascript
test-1992,excel
test-2007,data analysis
test-2009,python
test-2026,communication
test-2027,java
test-2029,java
test-2032,communication
test-2034,project management
test-2036,excel
test-2047,python
test-2047,sql
test-2047,javascript
test-2047,azure
test-2050,python
test-2050,sql
test-2050,tableau
test-2050,java
test-2051,java
test-2073,excel
test-2078,sql
test-2094,java
test-2101,project management
test-2107,sql
test-2110,java
test-2112,python
test-2112,django
test-2126,project management
test-2127,communication
test-2136,sql
test-2140,sql
test-2147,java
test-2152,communication
test-2166,sql
test-2170,sql
test-2172,java
test-2172,javascript
test-2172,azure
test-2175,excel
test-2189,excel
test-2189,power bi
test-2212,project management
test-2214,sql
test-2216,python
test-2228,communication
test-2228,project management
test-2238,communication
test-2240,java
test-2244,communication
test-2245,sql
test-2245,java
test-2245,javascript
test-2274,excel
test-2276,sql
test-2276,excel
test-2280,tableau
test-2281,javascript
test-2290,project management
test-2302,sql
test-2307,java
test-2312,communication
test-2313,communication
test-2322,sql
test-2322,communication
test-2324,sql
test-2324,azure
test-2326,communication
test-2331,python
test-2331,machine learning
test-2355,project management
test-2356,machine learning
test-2357,python
test-2373,java
test-2375,sql
test-2383,java
test-2394,project management
test-2418,java
test-2430,python
test-2430,django
test-2430,flask
test-2431,machine learning
test-2434,sql
test-2444,project management
test-2448,data analysis
test-2465,excel
test-2467,communication
test-2472,sql
test-2472,java
test-2474,python
test-2474,machine learning
test-2474,data analysis
test-2479,sql
test-2480,excel
test-2488,python
test-2488,sql
test-2488,tableau
test-2488,machine learning
test-2490,communication
test-2493,python
test-2493,sql
test-2493,javascript
test-2493,node.js
test-2510,excel
test-2510,data analysis
test-2513,project management
test-2528,python
test-2528,tableau
test-2539,python
test-2539,machine learning
test-2550,python
test-2550,machine learning
test-2552,project management
test-2557,java
test-2558,excel
test-2564,java
test-2565,java
test-2565,javascript
test-2590,data analysis
test-2593,sql
test-2596,java
test-2596,aws
test-2596,communication
test-2598,javascript
test-2602,javascript
test-2609,sql
test-2609,tableau
test-2609,java
test-2610,sql
test-2610,javascript
test-2610,node.js
test-2616,excel
test-2617,excel
test-2632,java
test-2656,java
test-2656,javascript
test-2657,java
test-2657,javascript
test-2668,python
test-2696,communication
test-2700,excel
test-2707,sql
test-2712,data analysis
test-2721,sql
test-2722,excel
test-2723,java
test-2737,machine learning
test-2744,excel
test-2745,project management
test-2757,sql
test-2757,javascript
test-2794,sql
test-2801,sql
test-2833,python
test-2833,java
test-2833,machine learning
test-2844,communication
test-2851,project management
test-2861,java
test-2861,node.js
test-2873,sql
test-2876,project management
test-2885,communication
test-2886,communication
test-2904,java
test-2904,machine learning
test-2909,excel
test-2909,data analysis
test-2918,machine learning
test-2928,data analysis
test-2942,communication
test-2948,sql
test-2961,javascript
test-2969,communication
test-2970,communication
test-2976,java
test-2982,sql
test-2984,python
test-2984,sql
test-2984,communication
test-3013,tableau
test-3013,communication
test-3019,python
test-3019,excel
test-3028,python
test-3031,sql
test-3082,excel
test-3082,data analysis
test-3086,communication
test-3087,excel
test-3109,javascript
test-3110,javascript
test-3110,react
test-3114,machine learning
test-3114,data analysis
test-3115,python
test-3115,java
test-3115,machine learning
test-3115,data analysis
test-3137,sql
test-3137,java
test-3137,javascript
test-3137,git
test-3139,javascript
test-3152,project management
test-3158,excel
test-3167,excel
test-3167,data analysis
test-3172,communication
test-3172,project management
test-3179,communication
test-3192,sql
test-3192,data analysis
test-3206,sql
test-3206,javascript
test-3206,aws
test-3207,sql
test-3215,excel
test-3217,java
test-3217,project management
test-3222,python
test-3222,sql
test-3222,machine learning
test-3222,communication
test-3242,sql
test-3245,excel
test-3255,excel
test-3257,project management
test-3266,machine learning
test-3269,data analysis
test-3272,python
test-3276,sql
test-3282,javascript
test-3286,java
test-3292,project management
test-3299,communication
test-3302,communication
test-3312,data analysis
test-3329,communication
test-3336,javascript
test-3337,data analysis
test-3341,java
test-3342,java
test-3347,sql
test-3347,power bi
test-3347,tableau
test-3357,communication
test-3374,communication
test-3375,excel
test-3375,communication
test-3383,python
test-3383,javascript
test-3383,machine learning
test-3383,data analysis
test-3405,sql
test-3413,sql
test-3413,excel
test-3430,communication
test-3432,sql
test-3432,data analysis
test-3432,communication
test-3440,communication
test-3454,java
test-3509,sql
test-3517,java
test-3518,sql
test-3521,sql
test-3521,java
test-3551,python
test-3551,sql
test-3551,machine learning
test-3555,python
test-3555,sql
test-3555,excel
test-3555,pandas
test-3555,numpy
test-3563,java
test-3567,communication
test-3583,excel
test-3594,sql
test-3597,communication
test-3598,excel
test-3598,data analysis
